,"0.0, 9.0","1.0, 50.0","2.0, 18.0","2.0, 38.0","3.0, 5.0","3.0, 34.0","4.0, 19.0","5.0, 36.0"
3.75,0.1054098603398419,1.6970870169785965,0.7034987943643825,-0.7457656273552775,1.1590184180116219,1.464148199089653,0.7166520974363499,2.0054784129708008
3.8,0.19239998634018696,1.6069892872524365,0.8228532435072065,-0.6758903652471745,1.237371249471778,1.450267097182047,0.6637864970606371,2.295293110899841
3.85,0.23770271853965497,1.5557560620252666,0.9746237137437155,-0.5918622790847725,1.2898384826931601,1.50049105788851,0.636971276204119,2.567146976307771
3.9,0.238245304154185,1.5680273089425967,1.1081224657192255,-0.41073863697443547,1.332756260318733,1.523843848557662,0.6196905589854871,2.777054494228271
3.95,0.24175369209560693,1.6159363643929365,1.2226350768629655,-0.186782287323757,1.3744486458761629,1.55790790881065,0.583822211443489,2.961387366136851
4.0,0.22172005223564295,1.5976048830954466,1.3072318459705554,0.0740748290614775,1.420061928869083,1.5778055079980708,0.559602460301395,3.150331743927051
4.05,0.22326551683774298,1.5704560925718565,1.3464461001772554,0.34063710454507146,1.4476559711964532,1.57745743839696,0.595337229100738,3.353920271787781
4.1,0.24474505486603793,1.5643015477528666,1.3801349351176855,0.5358334447052545,1.4092549771255731,1.601125826889169,0.654091327596895,3.518673538713351
4.15,0.24308442590690293,1.5512410130494465,1.4470161026992954,0.7024012806514155,1.310075726364503,1.6741294415030818,0.740573544544777,3.642936250986761
4.2,0.20923374172763098,1.5935089308186765,1.5034888767457955,0.9060584216171045,1.208060110839243,1.7495095655614619,0.800566960668516,3.741453826263421
4.25,0.08898165264288393,1.6313541774158966,1.4818921688133655,1.1187946299075744,1.1198643141669051,1.829800941350162,0.85135430497073,3.7866531686497407
4.3,0.0006186751752379482,1.6389032624777966,1.4372433147855155,1.3542422744164844,1.000853450043367,1.897804845030302,0.865268057513043,3.820241565796901
4.35,-0.05872817413445103,1.6188589462461365,1.3786322361165455,1.5341167081602645,0.8702987392736631,1.929153914004102,0.900773668354608,3.8620334698071206
4.4,-0.08488644448020405,1.6079153004893765,1.3327909785398053,1.6516934562223944,0.70733930402367,1.952248335221282,0.938315435524777,3.8990647145316313
4.45,-0.12211889333346504,1.6168993543724366,1.3072148150677054,1.7372449691963845,0.507641342185711,1.993233790900692,0.980690610142841,3.8956351382392613
4.5,-0.17558726142366804,1.6741624119200667,1.2792087993344754,1.8317948200990144,0.29910238139011025,2.0724326445803323,1.006836324285157,3.8426709774069208
4.55,-0.25276474114187303,1.7680383875262966,1.2198726394556254,1.8902362719817043,0.11922187386527303,2.139130440128962,1.009689954274661,3.759835662431091
4.6,-0.3013684465513631,1.8316038366212064,1.1216430010194953,1.9655660305415246,0.005916230541642031,2.153225710509842,0.993733961652805,3.6517979740832907
4.65,-0.34533097518084505,1.8137828977969868,1.0120911974019153,1.9425304349747343,-0.098106458873788,2.156485054073932,0.957947089314049,3.596162657484861
4.7,-0.37381793544296205,1.7667729743737166,0.9323326952721354,1.8695407759493243,-0.21103473312285692,2.154599945979712,0.955875246641978,3.5742085716863814
4.75,-0.36787740363179205,1.7590018955919966,0.8882673249820484,1.7389504989880844,-0.350583275399035,2.182279286645702,0.96916477029084,3.562114494079241
4.8,-0.39117800587187407,1.7629956051619367,0.8946579610658855,1.5771813487717745,-0.501293538957176,2.2375444646050617,0.950159521315567,3.522953219566551
4.85,-0.44923841187423713,1.7709661628891367,0.9374711916443654,1.4568895398460644,-0.604924943637143,2.2723883015302118,0.915918244306591,3.4759554620891713
4.9,-0.5361179283895688,1.7727825459213866,0.9493623724682154,1.3490882208606645,-0.629594580823592,2.256947693947282,0.819227901584926,3.419297116500271
4.95,-0.5981897957115292,1.7059590799861266,0.9372240580551454,1.1934894737828543,-0.649809349013442,2.227614690500862,0.727579446814932,3.3827736365778813
