,"0.0, 8.0","1.0, 48.0","2.0, 12.0","2.0, 53.0","3.0, 10.0","3.0, 28.0","3.0, 45.0","3.0, 58.0","4.0, 4.0","4.0, 16.0","4.0, 22.0","4.0, 44.0","4.0, 58.0","5.0, 6.0","5.0, 28.0","5.0, 42.0"
-0.65,-2.0646194536467837,0.7910888763985091,0.3842548044130558,0.4249862795003425,-0.18722427353986404,0.21183163641400804,0.2859544490078194,-0.640140942786746,0.5332288953217175,-0.3949851242471,0.48031739023336145,0.38534111489339545,0.20010349876807448,0.2155225306345735,0.06969304151810896,-0.871191842515594
-0.6,-2.0744081743591343,0.8282410821745071,0.20173458427538482,0.40986058706370954,-0.21450654020307902,0.099339183478525,0.42452468575224955,-0.675553205714259,0.5802833974312773,-0.40687986237012796,0.5441593255030266,0.43740196202692955,0.1835458194341565,0.22441092108420357,0.06483857793431791,-0.815218804450037
-0.55,-2.1106210102966143,0.8095476227635691,0.022336572810140815,0.3852499396837935,-0.313740490106414,-0.04723295777249992,0.5971682506957194,-0.691240554116582,0.6072404263822175,-0.521705754889971,0.5826641223525124,0.43783273660493954,0.13835139306345948,0.21868754101509058,0.10279931438406692,-0.7738764382326899
-0.5,-2.1198153538293543,0.7479927679008411,-0.12985003039610019,0.3120808998406075,-0.44481806961737597,-0.16393936731471592,0.7444743187434195,-0.7293910285817471,0.6080321151766475,-0.669483433974861,0.5584947068600226,0.4345713212707815,0.09773856060654745,0.22782217709081454,0.1520196519082439,-0.75218974251741
-0.45,-2.1210693966139145,0.6847098510341181,-0.23295821915596118,0.20712884366591255,-0.5507408476264,-0.228940486587205,0.8742657986343696,-0.7690713826915966,0.5913143683936675,-0.769434812412546,0.4997854608870205,0.49797949305688755,0.008711794975698461,0.2799876177056886,0.2672077753625369,-0.741243012768243
-0.4,-2.1502003243005436,0.6367030700685771,-0.3404797074150542,0.09162504970046054,-0.624336995978809,-0.27928819691264395,0.9867522207208994,-0.8201076431794334,0.5358678584449474,-0.835756418198071,0.42749193319188045,0.5409196128842384,-0.10859659514803355,0.3369942686160975,0.3807530007597069,-0.749586500703826
-0.35,-2.1982620498765737,0.6364941061114411,-0.4788911711565712,-0.013374050085812494,-0.6779796936798039,-0.34328534601252897,1.0242839959453995,-0.8184315047148797,0.48254475469180735,-0.8595793376544489,0.34666381626209747,0.5943670255370415,-0.1745004289595215,0.35331040703159355,0.46678370118148493,-0.718276171158321
-0.3,-2.239968811432324,0.6546394740887621,-0.6025081574703572,-0.09797872315969347,-0.669643731745698,-0.40128826896313796,1.0556344179473496,-0.7694551009280847,0.4541235215916475,-0.9232038931318722,0.2144876160218145,0.5759648573336236,-0.21693316067310148,0.3163545061476505,0.5583061231875297,-0.648137708411014
-0.25,-2.2649413736737545,0.6344946915419901,-0.7701939161903631,-0.14414838370873748,-0.6572084383492409,-0.45061537671603197,1.0465723050483595,-0.7604301961835096,0.4412102084303875,-0.9867510766687793,0.07924515015237549,0.5225140505826564,-0.28365381027896047,0.23340890943296355,0.6181749913670331,-0.582553150188587
-0.2,-2.2092425197780043,0.59580804737262,-0.8861614337765052,-0.17936479846586148,-0.699898304775977,-0.505423960723588,1.0631509180509096,-0.8084507813149833,0.4130797952918075,-1.043870777683452,-0.06878506579174651,0.45174399991137354,-0.3297199475830695,0.15765205691146655,0.701061174983366,-0.5384468104606019
-0.15,-2.118410408061754,0.5715548121377831,-0.9471639622840222,-0.22628866930272146,-0.7309104384662871,-0.533158284364231,1.1155683850524496,-0.8537844938966869,0.3659066104717874,-1.0770963881011737,-0.1467922759877375,0.39859447439195145,-0.43166499879905756,0.12110961081585953,0.7813299180950259,-0.5379055280172389
-0.1,-2.018383153610074,0.5918459005909691,-0.9745487068387252,-0.2937800360962888,-0.718759684005155,-0.531422367866909,1.1392880251003294,-0.8665823457981537,0.35191136886537744,-1.108121842596036,-0.208070373733867,0.38053017216697455,-0.5294107077579815,0.11867146864652356,0.8446245926156819,-0.48813443451185995
-0.05,-1.955956374087514,0.6396610416253911,-0.9983266579157852,-0.2858979153536755,-0.637089743608786,-0.5385662418851069,1.0641460582077995,-0.8396069898784752,0.3564322520470775,-1.0486019018777946,-0.2688065157111389,0.35834160617214855,-0.5539365945971966,0.07443998647703154,0.855406686528627,-0.38904219719976196
-0.0,-1.891571413261744,0.6923509718269681,-1.0590797892282202,-0.26967942676258316,-0.5641282473892859,-0.586787796917322,0.9345985735459694,-0.720024370244506,0.41568944675826747,-1.0430684024230623,-0.3404228264898478,0.28694573892768255,-0.5450093881283564,0.00010916842601754739,0.8553895630723118,-0.27204986662038394
0.05,-1.771310639742034,0.7430119533637001,-1.1169626376878163,-0.27219043619355554,-0.5273661947092949,-0.645793864814366,0.7859474370534394,-0.5589120495819351,0.4765514681669174,-1.0506152680097784,-0.4177041482058175,0.2036455932360255,-0.5280099489575785,-0.11042040900106648,0.8399323337652029,-0.20426560415143297
0.1,-1.607546834513814,0.7857760276204911,-1.1384106519207062,-0.2752708954985232,-0.507365108356084,-0.6968303012887103,0.6518959147335295,-0.4102323877422911,0.5332307493103974,-1.0673289942026578,-0.49117638659885754,0.11032702868454453,-0.46769142362610555,-0.17305854178583446,0.8615392259645239,-0.16155755661638593
0.15,-1.443085825386744,0.8154988096703601,-1.0841471707372023,-0.28758612003496287,-0.484454743988078,-0.6749302496276129,0.5442321356269095,-0.2841891102469831,0.5471524656128475,-1.0597819998918279,-0.5559844010936534,0.0401584865672065,-0.4722046342036685,-0.18369201149167247,0.9310573772188819,-0.19900039507110995
0.2,-1.250890241643194,0.867307700714054,-1.0004992766541712,-0.2817319190024313,-0.444206732544445,-0.6023911560728069,0.43814035899533943,-0.16768288828796907,0.5534170854980274,-0.9682185146560017,-0.5982819186671016,0.021348913786781498,-0.45114203193756347,-0.17128484340312347,0.9759272806108319,-0.24039456775751694
0.25,-1.097686150650534,0.95209013190987,-0.9324676979768072,-0.23211095847660046,-0.39781862210680496,-0.535598440064625,0.3421405596267795,-0.07459726366051911,0.5841072553540974,-0.817684281595052,-0.5594999770298195,0.04695755940193652,-0.43533311564615856,-0.12544250742210947,1.017697780730165,-0.26307152553898294
0.3,-0.9474780785341042,1.060741004665014,-0.9158343144448512,-0.12012618262389546,-0.334107352873097,-0.508589294893439,0.2538316879888596,0.052676008902940885,0.6804617711517373,-0.657801258258246,-0.5223741663772535,-0.004033897911976503,-0.38009815901770055,-0.12715480101913545,0.999596709206441,-0.25640207354732597
0.35,-0.7957018800058742,1.1803075828931642,-0.9410787460420172,0.049163080479610544,-0.252872274124076,-0.525978272591437,0.15632934069588644,0.19660817620915094,0.7814844445567175,-0.517902819348772,-0.4909123543759595,-0.03019680021357049,-0.24595463034938153,-0.18129505224392947,0.9614749603355659,-0.19510075683251493
0.4,-0.628930145037794,1.2784778111241661,-0.9484772481713162,0.22345004866313056,-0.20577048604237103,-0.5358162540898309,0.10977831986677244,0.284189278228111,0.8723065747821275,-0.419469539016484,-0.45491586446041754,-0.08610422346553351,-0.1127961658478005,-0.22219316444077547,0.9290960992791449,-0.16801470008352593
0.45,-0.439228956129724,1.3222589031149168,-0.9465389453480212,0.38319299354629555,-0.19652045907331694,-0.49661114581527194,0.044602507770009514,0.341429475342631,0.9344772173233173,-0.342352708596688,-0.37779995518909515,-0.09852768818111352,0.016356548984087504,-0.22654490848397646,0.8784343115335429,-0.17131853130345592
0.5,-0.22401529216776206,1.3733093429400018,-0.8787324499953882,0.4930331299178605,-0.195771812611384,-0.45059553023616294,0.015802638753065534,0.3666933333374409,0.9757528199171075,-0.24415334386915,-0.2503026282281145,-0.056057289948139494,0.1180143585672585,-0.15820967392262647,0.8526618474975299,-0.19811095755544095
0.55,-0.06307599141283504,1.4058849378654419,-0.7653994710006522,0.5854408157759246,-0.17242435317280502,-0.36722044980444696,0.012859007631019548,0.4124504133877809,1.0172615482881175,-0.15382401731237494,-0.12633326948755652,0.00897306646752849,0.1960603323602255,-0.10287928037899846,0.8053939791017749,-0.20461584095168595
0.6,0.05165583584596889,1.4586283592911202,-0.6785194628506532,0.6823919319941906,-0.13594216170973794,-0.278285253527532,-0.05776657569665755,0.468333266806251,1.0650085989379774,-0.07991783070750991,-0.09295780011034252,0.07670892989192651,0.32488451131469487,-0.07207811671447245,0.712746914215351,-0.14554088251912595
0.65,0.14944887378926797,1.4703115964365636,-0.5991450859707432,0.7914853725971006,-0.11652222657142797,-0.218550347769929,-0.13914439404806656,0.5384844672620108,1.1481495282566574,-0.006790695619315001,-0.10014426236982751,0.0904097223820105,0.48916252666962545,-0.09089337260593247,0.591616229492993,-0.09214863084043595
0.7,0.26360697962507995,1.4728809458116294,-0.5285519815634462,0.8648823516478404,-0.14364413448985203,-0.152470141095011,-0.12596123664353953,0.593514440415311,1.2286615912024874,-0.025537045714439932,-0.1300434700530445,0.0746643134104985,0.6290495546288465,-0.09644069323262247,0.5088059553159737,-0.06526398584129794
0.75,0.37501008205302594,1.4505991209629618,-0.4128979125138882,0.9235941632416006,-0.15399448485108003,-0.042377839393086925,-0.06479977297371753,0.589961480645091,1.2838108342637475,-0.05179053053801197,-0.1730663562773465,0.09535697034866547,0.7832260617581634,-0.07168045601362649,0.45203932769714095,-0.054476989880233945
0.8,0.42894729612444993,1.4082657161089853,-0.3097456852659752,0.9768457130061204,-0.162914870780684,0.07169380151053906,0.02044749796349954,0.5093225057432509,1.2934087068455475,-0.08702051023311597,-0.22421766336906962,0.1344590175209175,0.8956236875844834,0.007807153990215532,0.4185603174052479,-0.025172063980090947
0.85,0.4536494923642829,1.3860783123168978,-0.20220597376483618,1.0171359238268605,-0.15697770733300898,0.20564826772435707,0.11545921937369952,0.42654827302978093,1.2708160938517474,-0.12280361430101594,-0.2282156035559299,0.21901060471856448,0.9390481090996434,0.059988926067724546,0.3744750390564359,-0.013710987879655953
0.9,0.431967045718775,1.379044679136276,-0.147528522733266,1.0697957772317004,-0.12067570974522301,0.3276037988721381,0.19904840520226752,0.3781977034363808,1.2528828788113775,-0.17594668674234093,-0.2230061846170701,0.29156373745197545,1.0226407809144096,0.08341932398082652,0.3072485780829519,0.044088142778516755
0.95,0.3779634441839229,1.376036125626632,-0.1160575149859075,1.1382551448697704,-0.06880443423430094,0.41536525080764797,0.27349285677445945,0.34599816516927095,1.2629093032667675,-0.2272986109190439,-0.23735854415093421,0.3427148186763465,1.0860456160724774,0.09001036727852452,0.2384999036960379,0.12318739622330085
1.0,0.37382866862127695,1.359700371178451,-0.0830547342798174,1.1927669752383507,0.0035579644604609717,0.49174749340148804,0.34847297035449953,0.34572941281383085,1.2711840070392175,-0.33990664791202596,-0.2828757345808559,0.3401604645657565,1.1460710302214976,0.04548919880433955,0.14874447723452394,0.18957314151697163
1.05,0.3859008301565409,1.3044828437543492,-0.02469243750780309,1.1990166617048503,0.03515805132366401,0.569673903052258,0.4349947836566894,0.303798658316091,1.1768601178057374,-0.500017097003897,-0.2924844218044928,0.3950059978339055,1.2036205196234644,0.027744107584538547,0.07430752873745294,0.21490736051034004
1.1,0.39019703729145794,1.2095805212658381,0.08919103651269181,1.1067323874043007,0.03530931585513797,0.6794989037166881,0.5216912213382594,0.24931506498219091,1.1042735879596974,-0.6424844545856079,-0.28855763529666884,0.4177148765421475,1.1903263255527305,0.03503209606270252,0.011176169599890873,0.20451141048847704
1.15,0.3569817120664389,1.104717393823867,0.21322883718664182,0.9783336208683905,0.07493421290971203,0.795635792833338,0.5881728939461495,0.213993279728941,1.0410627382164475,-0.7594272731792049,-0.28957366941565094,0.4933734355684965,1.1599033190359134,0.09285615915325451,-0.032758335894034096,0.21653047640521705
1.2,0.29180075936566496,1.0691243790561331,0.3364266889408818,0.8902974836010406,0.12008958667167202,0.8890918498345681,0.6822512811074795,0.1894124625927709,1.0045191866990975,-0.833295798811692,-0.3152683947335303,0.5630471184292245,1.1231686602393185,0.1505678746223285,-0.07528691246473407,0.26569821360566104
1.25,0.16071027162386098,1.0497803874970222,0.3997907231741418,0.8591905149064806,0.17751589498933706,0.972841789025358,0.7425015882942696,0.2478771467389309,0.9961078034021373,-0.8972394181402176,-0.3886096895418789,0.5762541674913124,1.1139899784250396,0.16392717048329553,-0.13134114359706606,0.34549863364652905
1.3,0.03250868464076695,1.057748719614394,0.3714643325548558,0.8521781855683505,0.2328712704590381,1.008874451516578,0.7419086566911395,0.3249413166910209,1.0134823839291274,-0.956844045066939,-0.4571787123713235,0.5535942084214656,1.1171034021122226,0.1761000959601935,-0.19786326906735907,0.43005124830424907
1.35,-0.05245752946137505,1.036300263154706,0.3580654332838078,0.8302805518827004,0.24013009397988805,1.0418129414260882,0.8059300703967094,0.4032882128546209,1.0110940278216574,-1.0164047695091283,-0.47787133211780153,0.5293505671636825,1.0953392775330395,0.1822608740749906,-0.19974498524434903,0.5023266024128861
1.4,-0.12921461856013206,1.008345797332459,0.3661732285692918,0.7917078869645605,0.22806283863184795,1.088369678304018,0.8944013707279195,0.4739627788504208,0.9185458134543274,-1.097942762578799,-0.4799650815637585,0.5741145442086375,1.0151462121012764,0.2172225632521635,-0.15486745885117204,0.556221306371901
1.45,-0.2303600263904081,0.9630295608933401,0.37439098093535383,0.7605343699352406,0.2061173270257579,1.1527730912726781,0.9521608209533494,0.5069846799310309,0.7894126537149475,-1.126087312289493,-0.4593801691277185,0.6307834833501935,0.9079165535120646,0.27377698334417955,-0.1387380425068101,0.5792502483267961
1.5,-0.3178959873218651,0.947775631873315,0.3613322748888398,0.7587169185109205,0.15873637442727107,1.2128305751036381,1.0197952724953594,0.5102326014227709,0.6500011600943374,-1.102174845779598,-0.40855145382532154,0.6744500946347276,0.7459504284832055,0.33073048671462857,-0.14249061644769212,0.6211163708234781
1.55,-0.36400225365762395,0.964601516746826,0.3445971466666658,0.7874907619842405,0.16114783943781497,1.2927620534203879,1.0757794139436294,0.552834909801051,0.5454735299484275,-1.0552411015762988,-0.3650214934356274,0.7209673867123285,0.6371112082179504,0.34999737588518154,-0.1572435171449671,0.6848501107365441
1.6,-0.4221203435846441,0.97310102102436,0.3126859520364148,0.8248726955242706,0.16244665239328204,1.3264685934340879,1.0867742145361294,0.6062521790903008,0.4681184284419775,-1.0266939142317977,-0.3342343769574932,0.7155988299463825,0.6160790341598654,0.3736187705680395,-0.18106221714640702,0.7580132499024881
1.65,-0.4380181548286841,0.9763453933794831,0.2967708633537488,0.8536777522008104,0.094137370561023,1.324600903686728,1.1169034493861496,0.6351219197117008,0.3810618765635674,-0.9870838624064171,-0.3256535344759674,0.6830361768884734,0.5970275608727424,0.3652674677075185,-0.22258675010518303,0.820329759537906
1.7,-0.410033651306724,0.9596639854852391,0.2926894029962268,0.8366316704416205,0.0021628770305119893,1.3204932085783079,1.1635304510170295,0.6282549229473509,0.2621549611461025,-0.9859647091530837,-0.2915061278012228,0.6312493839305335,0.5671440270838625,0.3760574686313095,-0.2527335892130931,0.864219199031889
1.75,-0.431178425904714,0.9425899262733142,0.3102638178763158,0.8186064145431106,-0.09385095228668694,1.3568695893358682,1.2006319934897995,0.627423211091241,0.11226704077162242,-0.9314626864658051,-0.2495288977258542,0.6008981369075974,0.5334525464454195,0.4078399651111555,-0.2689163008253561,0.8967019194734132
1.8,-0.4904797130254941,0.972599935235896,0.3228079213771308,0.8124810380728006,-0.17136998042432994,1.4044706813476782,1.1725851837061294,0.647930745490551,0.05872636892110639,-0.8176784791651329,-0.21389791077887982,0.5564312165913465,0.48157056017345246,0.4349656617720865,-0.25062391401748507,0.9475196534365982
1.85,-0.584166634193314,1.037634297095979,0.2990140734005768,0.8990677248155104,-0.187022185138791,1.439240944265348,1.1317121057643196,0.6848420686425509,-0.004392622921164602,-0.691916945954818,-0.2150087891194869,0.5775703108349635,0.4735604305391585,0.48425888157677954,-0.22291520145587007,1.000052438853626
1.9,-0.650696591275314,1.124606073149897,0.2233430607378138,1.0220051200671305,-0.21604110126268194,1.415769564134468,1.0787100521043296,0.7132359997793809,-0.08478224251320754,-0.5837759658944639,-0.2369380611022483,0.5561405645671116,0.48279227288127247,0.46540857870884755,-0.22379946565878006,1.0826407116620091
1.95,-0.715900043288344,1.166558708541888,0.1259991668912288,1.1128761450803104,-0.23719851053650998,1.370308207631438,1.0247499515198195,0.734275929605551,-0.15457375936482554,-0.5081273269211599,-0.2231185983224908,0.5061963717334315,0.5016063887148845,0.4010158563269095,-0.22868911633351008,1.137141546202524
2.0,-0.7303796608070441,1.1757283445068611,0.0976376692450518,1.1485077754640804,-0.26950206565423895,1.340573931021578,1.0040293508558495,0.6880826109405709,-0.24415775033967657,-0.48672503630879793,-0.1929404422000982,0.4620897731200205,0.5402973456551635,0.3483823252344376,-0.21878986117029708,1.166242458613234
2.05,-0.743750161808344,1.166890600009439,0.1397826315872618,1.1416146443723605,-0.31765544555680797,1.345619370973398,1.0226714558873196,0.595850019846951,-0.37336887211136155,-0.45091588076639,-0.1626520912536575,0.45418624905065147,0.5722952053124375,0.31200582152447054,-0.15104018223393711,1.1520986226876442
2.1,-0.7780706704993041,1.1660106092234122,0.1986782929787138,1.1332353444856005,-0.34089291284331996,1.333318956326078,1.0061825037047896,0.473365948051111,-0.4711444547342786,-0.4028203562059419,-0.12951882292198352,0.44318318186919553,0.5957000581129774,0.28453904642270056,-0.08870138864281008,1.073878355919474
2.15,-0.831745628324734,1.2124415862714242,0.2314940622096348,1.1628233460851107,-0.326641801311316,1.3167522495718882,0.9896266882615794,0.311099706029341,-0.4833700383800076,-0.3070499118953479,-0.0670651384351395,0.3866674687151915,0.6885149753040375,0.25640869004223554,-0.053666325986177044,1.0211542506011682
2.2,-0.8549862070643441,1.297654492881201,0.23315023612758978,1.2077449566829905,-0.26400180676753393,1.263872574456328,0.9349034916440595,0.19287340541893094,-0.44908983648187556,-0.229153159657299,-0.014521252678324492,0.33477821904599353,0.8350489352751695,0.19239393457136955,-0.017893277219154125,1.0585574061098801
2.25,-0.876922263165534,1.3807834137651565,0.2530835206846028,1.2652551831932506,-0.21333319610858403,1.182426518917308,0.8034450500248496,0.1354982026652689,-0.40574785293767157,-0.21156526770931194,0.009260970106011512,0.27777495215411047,1.0549474073031044,0.08289814917528854,0.019209862268965927,1.087694071981526
2.3,-0.904087577925424,1.4311886765117916,0.3025332918454218,1.2954407862086805,-0.22807108092963302,1.049773514461888,0.6830777014788294,0.0625749938378799,-0.37097589362435557,-0.21748126278448499,0.027957608258974476,0.17946973945267453,1.2638097948841416,-0.03419147720405147,0.05757488887334394,1.073221759785308
2.35,-0.9003516963260141,1.45022561320386,0.3742387198894418,1.3079630557349105,-0.255521441188278,0.9841444276578981,0.5825439318915895,-0.0037089630195691337,-0.34575340068504057,-0.20199317768994796,0.017666033595734487,0.10094958729308051,1.3845947067036426,-0.14959218921195447,0.11488554752643393,1.068433581798363
2.4,-0.924351221928944,1.4515313669471444,0.45250447597929777,1.3188603295037704,-0.22975399693241094,0.9699392163424481,0.48023491437426946,-0.08800070312767505,-0.31649325968655356,-0.16374854219427992,0.06377918665923549,0.0846755773614905,1.4763113971771926,-0.16649581003771147,0.19768457075264995,1.040097766787487
2.45,-0.999008687696004,1.4887568583283288,0.5558176250861678,1.3628906182538407,-0.19368305515949202,0.962915837322798,0.3342494275020995,-0.15090416476648905,-0.23870428961787354,-0.10505849343863094,0.09608977739448449,0.10043613719613248,1.5826908727294626,-0.17314314244717346,0.30649224431930494,0.997944797820902
2.5,-1.052831464506444,1.553036874286704,0.6554558434819399,1.4086203954382404,-0.14518386055211097,0.9065184080220081,0.1859832619901105,-0.22905495348740612,-0.11666906567555058,-0.06742664425219691,0.09569022114002451,0.10159502106249252,1.7028903207701225,-0.19832437207015047,0.4329266256309079,0.9953880545555132
2.55,-1.052750378227224,1.5942962595986092,0.7681639125791908,1.4530622482784006,-0.07095544711049095,0.8340632153393481,0.10533860973941245,-0.2992972523214651,-0.048481781803417556,-0.08703535941565999,0.09366133627511947,0.09256481937703148,1.8030410391251626,-0.2517136441418706,0.5137681327389743,1.0107671738572461
2.6,-0.988523631153434,1.612213669105694,0.9055525754457409,1.4362068906597307,-0.07073981542345698,0.754583789369238,0.0457722854196545,-0.36969895556234306,0.023431878788558458,-0.15259421886121194,0.1142112399310255,-0.0015082866760555147,1.8806689118479525,-0.33592022939744326,0.577379504335383,1.035719229554191
2.65,-0.9179544749747242,1.6019754430636362,1.0868759972629838,1.3740817119166904,-0.06809132795469097,0.751341438163768,0.03412185151063751,-0.41210094586264107,0.09808593420118039,-0.241350109571573,0.1447678823596995,-0.07800205168177751,1.9360985170271825,-0.3810302609304806,0.6862033181831705,1.003262183389428
2.7,-0.8189751535584742,1.5932335399673492,1.2852566073885536,1.2929532010769504,-0.08521576032927203,0.7782488688531481,0.031517996259340486,-0.4690745920987861,0.11865826462159346,-0.30994096545987493,0.1197189145563165,-0.11706146718528951,1.9694904303524026,-0.3531902727808084,0.832889523970117,0.964886899107787
2.75,-0.752325968709864,1.6148121541508,1.4537278381623038,1.2485797699782206,-0.096786120471692,0.768893729153068,0.020308804472211506,-0.5182260209116141,0.1530451856630345,-0.314876583820763,0.11734457447451246,-0.1267352126547145,1.9438387767774326,-0.3448953566120895,0.9670390783544889,0.944234104906851
2.8,-0.686083569458374,1.659234879807651,1.572503962674174,1.2575669970395706,-0.07807283203265503,0.7405881700158881,-0.020586766091185482,-0.51688394736745,0.19941529584218343,-0.33866879135834693,0.10401110314899947,-0.1368193578106605,1.9131336037043725,-0.35094133100659947,1.036776119746693,0.955250319606664
2.85,-0.6197880620029041,1.725682997065264,1.6292755612263239,1.2958468825391005,-0.050944391114227994,0.683731766065848,-0.05475946182950453,-0.46462299650171707,0.23103564701961143,-0.3773144165989859,0.0981005928879925,-0.17758927455759782,1.9109379544111125,-0.3724266808822563,1.0385077166559569,1.052050236112261
2.9,-0.4970537624587741,1.77827948273147,1.709962794512514,1.3105414663091506,-0.05341203402627703,0.5994074165582481,-0.1338851505112555,-0.3757493219156401,0.2238626798561224,-0.478031189931439,0.0558263000623645,-0.2144958954262861,1.8710283069698126,-0.42896938901188464,1.033142356159601,1.124863794340474
2.95,-0.3750956100454841,1.795530855739916,1.9024336040722236,1.2979096686141105,-0.11807512098123796,0.5290113694229581,-0.16711685583169056,-0.3157881833385141,0.18357650180506846,-0.5588571007237529,0.0237561179228285,-0.2336890602871236,1.7895709173303325,-0.45582535941683244,1.05538276115861,1.109300980051034
3.0,-0.262213067855378,1.7624578150024062,2.0894521744726435,1.2164356226884605,-0.17677399034224095,0.49046041484537795,-0.11582948223950451,-0.29987397358816503,0.1437936868112495,-0.618395658598899,0.007053781926976477,-0.2440719828261071,1.6339273335919224,-0.40902816607061354,1.094504117682172,1.066194089831481
3.05,-0.18555601030870905,1.749091029265519,2.251462080446194,1.1192539245538704,-0.18479016099801493,0.4859694209693681,-0.05996806743536254,-0.26347990411561106,0.09968297616136246,-0.633309921533032,0.01998687970012747,-0.1975868863652424,1.4440769954812924,-0.31147705863197445,1.125795299791633,1.0682948836201092
3.1,-0.1578051639716851,1.774327972092226,2.4067192343643438,1.0606593481339206,-0.16114895393124096,0.408119865861188,-0.002897316800457461,-0.2669375000782491,0.0785977616911574,-0.628863424135284,0.07347415210721947,-0.1259057917896375,1.2969062529589164,-0.19558085430548747,1.171387627289421,1.065661343416363
3.15,-0.10723850728339801,1.839164262866318,2.509126264687614,1.0206787905566506,-0.14852593663880498,0.28945311095595794,0.017358881108616497,-0.23070923154687506,0.09372360510961641,-0.662201354305941,0.05260005866273548,-0.1216801772551655,1.1787124591585214,-0.17304456207837146,1.15548872667472,1.094758776775012
3.2,-0.02435250979117609,1.886261742716486,2.5573583341984136,0.9761859915575405,-0.12824429216853794,0.176828958972857,0.07091879056635753,-0.16937102800203907,0.08274370648115548,-0.715945477142947,0.026281995535996472,-0.1613774494867855,1.0777167662103604,-0.19758289176173047,1.083691565880605,1.145914300286364
3.25,0.04497655932751499,1.867606247056913,2.607628221553744,0.9416410028745105,-0.143172812237935,0.08200685955033904,0.13506274729140855,-0.12793410742172406,0.06946541968357145,-0.807928192367126,0.029732785005222473,-0.20603914752929992,0.9652580826317885,-0.19623765186111947,0.992773040250619,1.1565908242848941
3.3,0.08022959505368998,1.834456926693279,2.6614920563333837,0.8928625150102806,-0.206666567096908,0.035750196182419036,0.18646502817873645,-0.11298971511378908,0.06120294707274543,-0.8639398312433749,0.017189068476577474,-0.21256836137553642,0.8902824879418565,-0.13067521342413946,0.9020190657482279,1.113764980956984
3.35,0.09812253504942892,1.8237569992941651,2.705034371781304,0.8493351578154505,-0.22816358921527602,0.026003562923465062,0.2533159104111695,-0.13953456991214008,0.03623093638969144,-0.880432735286853,0.040012130289535486,-0.1279155766334785,0.8223392312784874,-0.05891639025217149,0.8024868369587069,1.051534311095162
3.4,0.09671640016871497,1.8271901818483791,2.740960218471544,0.8395849422540306,-0.26798913937718594,0.006805636525933023,0.2747967043207795,-0.1953300679842701,0.018356007540325403,-0.838634034858383,0.1051640126321115,-0.03760334986153649,0.7520847467103825,0.01645144875882254,0.6789132842231802,1.018360253955328
3.45,0.06489878919428094,1.8656545756838492,2.723869095312344,0.8599980077097805,-0.268239054627299,-0.03326936994458396,0.2717021331352394,-0.2355120062566881,0.05472744085123349,-0.811216912239052,0.1721295157830705,0.040232065894327484,0.7147316141034694,0.01026745642376553,0.49816496142518574,1.009179722092228
3.5,0.040696187639801984,1.9065351429917152,2.6611423373021537,0.8588935087690704,-0.25808253774798595,-0.08303704417232793,0.24123713959367943,-0.2333484138820211,0.09269411078545242,-0.842707916292764,0.20686373773689348,0.09306077994228051,0.7130728277699434,0.015889675598188546,0.3192468096807529,0.997206917527194
3.55,0.03955474602197795,1.922367821989793,2.6139901399038536,0.8296550715190206,-0.27467797522318094,-0.126611822259186,0.24539831321725947,-0.25301941498664904,0.1293832655999544,-0.8796565089806979,0.2578507244847515,0.10118984721832752,0.7277077056615515,0.00791821439188356,0.16030053827435892,0.9695590408843071
3.6,0.05268503671623592,1.903784978244377,2.625244917121044,0.7564055314353105,-0.298119871961976,-0.10200420791329701,0.2608717059956196,-0.3077712897858511,0.15531719544677047,-0.8957768522266749,0.2838183642866435,0.1591939056279545,0.7159716917127645,0.03541843219420554,0.07727143909948497,0.901181793433171
3.65,0.01139927422387399,1.859237075009301,2.624361740391454,0.6767757983159205,-0.350220087339999,-0.024467706876653006,0.3382181016523895,-0.3975672654316601,0.19333503717099942,-0.857377567526648,0.32708978687213347,0.23259449917993752,0.6652787561784654,0.11591310220509154,0.02662600652962588,0.8156915209546671
3.7,-0.054308410973824106,1.8409268653706672,2.5484374416405537,0.6200885099817045,-0.34777132353207096,0.07088978871628104,0.41762409314557947,-0.4509982751089191,0.24615329826930243,-0.8175555297970409,0.3535111857888235,0.3071471244161265,0.6029214436940025,0.18875978497149548,-0.02597827978468903,0.779755465506438
3.75,-0.11356397968337006,1.8978516282364601,2.4498268443584035,0.6305985410810585,-0.31222649027556804,0.12389525254176204,0.42707243594540945,-0.4864716939631731,0.30839021378285736,-0.751240526509028,0.3883848765151345,0.35303498582500054,0.5884164049788865,0.17639849918379757,-0.10341817768178407,0.805077925186231
3.8,-0.13641693199154103,1.99607306750325,2.3107077690971836,0.6827966751464706,-0.309008013616217,0.18196809191353003,0.4033332981650095,-0.48224727588136906,0.41813024108872754,-0.719147324419491,0.38423851306130247,0.3266376813440995,0.6475528898216245,0.10129928441432151,-0.19128115107344912,0.8330675079789831
3.85,-0.11568804161235502,2.080607898547946,2.144560628744484,0.6940091901914406,-0.334988056915513,0.26980952617741805,0.39485640232858943,-0.4269624149487491,0.5153402236003375,-0.7465532076157869,0.3114387875872005,0.27654310283877753,0.7265226122966175,-0.016322505832130463,-0.3154758943588881,0.844845784663119
